lead_id,contact_id,account_id,campaign_id,status,created_at,mql_date,sql_date,is_converted
LD-34587,CON-10803,ACC-8228,CMP-1,MQL,2022-07-21,2022-07-26,,False
LD-34588,,ACC-305,CMP-63,Raw,2023-10-21,,,False
LD-34589,,ACC-2681,CMP-93,Raw,2023-11-22,,,False
LD-34590,,ACC-2624,CMP-46,Raw,2023-01-24,,,False
LD-34591,,ACC-1298,CMP-80,Raw,2023-03-30,,,False
LD-34592,CON-14790,ACC-4457,CMP-72,Raw,2022-04-28,,,False
LD-34593,CON-2288,ACC-334,CMP-88,MQL,2022-06-11,2022-06-15,,False
LD-34594,,ACC-1048,CMP-9,Raw,2023-02-27,,,False
LD-34595,,ACC-8021,CMP-60,SQL,2023-05-17,2023-05-20,2023-06-02,False
LD-34596,CON-12973,ACC-1312,CMP-83,Raw,2023-10-10,,,False
LD-34597,CON-369,ACC-4209,CMP-91,Converted,2022-10-18,2022-10-22,2022-10-23,True
LD-34598,,ACC-4885,CMP-36,Raw,2023-02-08,,,False
LD-34599,,ACC-6983,CMP-64,Raw,2023-05-16,,,False
LD-34600,,ACC-7604,CMP-52,Raw,2023-12-31,,,False
LD-34601,,ACC-4494,CMP-87,MQL,2023-06-17,2023-06-18,,False
LD-34602,CON-5249,ACC-9677,CMP-91,MQL,2023-07-28,2023-07-31,,False
LD-34603,,ACC-12,CMP-56,Raw,2023-12-15,,,False
LD-34604,CON-9216,ACC-8118,CMP-47,Raw,2023-10-27,,,False
LD-34605,CON-7288,ACC-4633,CMP-75,SQL,2022-05-20,2022-05-25,2022-06-03,False
LD-34606,CON-4598,ACC-6712,CMP-88,Raw,2023-11-21,,,False
LD-34607,,ACC-3019,CMP-6,Raw,2023-09-30,,,False
LD-34608,,ACC-3280,CMP-22,Raw,2023-12-14,,,False
LD-34609,,ACC-8467,CMP-26,Raw,2022-08-01,,,False
LD-34610,CON-1807,ACC-7968,CMP-91,MQL,2022-08-24,2022-08-29,,False
LD-34611,,ACC-8183,CMP-86,Raw,2023-06-27,,,False
LD-34612,CON-4007,ACC-8745,CMP-7,Raw,2023-09-18,,,False
LD-34613,,ACC-8049,CMP-60,Raw,2023-10-26,,,False
LD-34614,CON-2743,ACC-3130,CMP-17,MQL,2023-12-10,2023-12-11,,False
LD-34615,,ACC-4391,CMP-41,Raw,2023-12-12,,,False
LD-34616,CON-8428,ACC-4913,CMP-62,MQL,2023-09-30,2023-10-03,,False
LD-34617,,ACC-2501,CMP-86,SQL,2023-10-14,2023-10-15,2023-10-23,False
LD-34618,,ACC-2475,CMP-75,MQL,2022-05-13,2022-05-18,,False
LD-34619,,ACC-8542,CMP-94,Raw,2023-08-16,,,False
LD-34620,,ACC-6789,CMP-6,Raw,2023-12-17,,,False
LD-34621,CON-6826,ACC-1161,CMP-43,Raw,2023-12-09,,,False
LD-34622,,ACC-8150,CMP-45,Raw,2023-09-04,,,False
LD-34623,,ACC-9609,CMP-38,Raw,2022-08-29,,,False
LD-34624,,ACC-7398,CMP-63,Raw,2023-07-01,,,False
LD-34625,CON-14951,ACC-1928,CMP-86,Raw,2023-07-01,,,False
LD-34626,,ACC-241,CMP-41,Raw,2023-08-08,,,False
LD-34627,,ACC-1727,CMP-68,Raw,2023-08-01,,,False
LD-34628,,ACC-7747,CMP-93,Raw,2023-11-25,,,False
LD-34629,CON-2113,ACC-4279,CMP-9,MQL,2023-12-05,2023-12-06,,False
LD-34630,CON-6473,ACC-7995,CMP-1,Raw,2022-10-22,,,False
LD-34631,CON-15581,ACC-6458,CMP-82,Raw,2023-12-25,,,False
LD-34632,CON-18512,ACC-6182,CMP-89,Raw,2023-12-13,,,False
LD-34633,,ACC-5828,CMP-30,Raw,2023-12-05,,,False
LD-34634,,ACC-8198,CMP-1,Raw,2022-09-07,,,False
LD-34635,,ACC-3996,CMP-93,Raw,2023-11-06,,,False
LD-34636,CON-13390,ACC-2052,CMP-2,MQL,2022-05-09,2022-05-11,,False
LD-34637,CON-11870,ACC-5812,CMP-89,Raw,2023-03-05,,,False
LD-34638,CON-6237,ACC-5723,CMP-0,Raw,2023-09-26,,,False
LD-34639,,ACC-9560,CMP-50,Raw,2023-08-22,,,False
LD-34640,CON-17894,ACC-2701,CMP-43,Raw,2023-06-11,,,False
LD-34641,CON-17726,ACC-1155,CMP-3,Raw,2023-05-10,,,False
LD-34642,,ACC-5519,CMP-19,Raw,2023-07-31,,,False
LD-34643,CON-4774,ACC-4737,CMP-72,MQL,2022-03-15,2022-03-16,,False
LD-34644,,ACC-7160,CMP-99,MQL,2023-12-20,2023-12-21,,False
LD-34645,CON-13792,ACC-1817,CMP-57,Raw,2023-05-16,,,False
LD-34646,,ACC-6611,CMP-19,Raw,2023-12-27,,,False
LD-34647,CON-10630,ACC-8985,CMP-31,Raw,2023-03-30,,,False
LD-34648,,ACC-6316,CMP-87,Raw,2023-12-27,,,False
LD-34649,,ACC-5195,CMP-30,Raw,2023-08-15,,,False
LD-34650,,ACC-845,CMP-59,Raw,2023-11-25,,,False
LD-34651,CON-12452,ACC-3040,CMP-77,MQL,2023-10-28,2023-10-30,,False
LD-34652,,ACC-6036,CMP-57,Raw,2022-08-04,,,False
LD-34653,,ACC-7244,CMP-24,Raw,2023-03-06,,,False
LD-34654,CON-19445,ACC-1345,CMP-10,Raw,2023-04-11,,,False
LD-34655,CON-7130,ACC-7592,CMP-72,SQL,2023-07-09,2023-07-12,2023-07-22,False
LD-34656,CON-18290,ACC-6888,CMP-71,Raw,2023-04-17,,,False
LD-34657,,ACC-8343,CMP-84,Raw,2023-10-09,,,False
LD-34658,,ACC-7812,CMP-39,Raw,2023-05-01,,,False
LD-34659,CON-18060,ACC-3450,CMP-78,Raw,2023-11-18,,,False
LD-34660,,ACC-2178,CMP-35,Raw,2023-07-30,,,False
LD-34661,CON-9855,ACC-3062,CMP-68,MQL,2022-09-15,2022-09-18,,False
LD-34662,CON-2327,ACC-7027,CMP-69,MQL,2023-11-16,2023-11-17,,False
LD-34663,,ACC-3393,CMP-28,Raw,2023-12-09,,,False
LD-34664,CON-16491,ACC-1424,CMP-28,MQL,2023-10-11,2023-10-14,,False
LD-34665,CON-11615,ACC-4735,CMP-60,MQL,2023-06-10,2023-06-14,,False
LD-34666,CON-17227,ACC-2831,CMP-81,Raw,2023-08-10,,,False
LD-34667,,ACC-3917,CMP-7,Raw,2022-06-29,,,False
LD-34668,CON-14577,ACC-8489,CMP-14,Raw,2023-02-12,,,False
LD-34669,CON-7047,ACC-6920,CMP-36,SQL,2023-08-04,2023-08-07,2023-08-15,False
LD-34670,CON-17882,ACC-9914,CMP-3,Converted,2023-06-04,2023-06-05,2023-06-07,True
LD-34671,,ACC-315,CMP-84,MQL,2023-09-27,2023-09-29,,False
LD-34672,,ACC-9728,CMP-54,Raw,2023-10-08,,,False
LD-34673,CON-8813,ACC-9876,CMP-36,SQL,2022-10-20,2022-10-21,2022-11-02,False
LD-34674,,ACC-3565,CMP-88,Raw,2023-01-25,,,False
LD-34675,,ACC-1695,CMP-80,Raw,2023-03-11,,,False
LD-34676,CON-15079,ACC-9156,CMP-20,Raw,2023-12-27,,,False
LD-34677,,ACC-4969,CMP-29,SQL,2023-08-19,2023-08-21,2023-08-31,False
LD-34678,,ACC-5351,CMP-71,Raw,2023-09-04,,,False
LD-34679,CON-10535,ACC-9338,CMP-88,Raw,2023-07-15,,,False
LD-34680,CON-4617,ACC-6276,CMP-18,SQL,2023-12-02,2023-12-04,2023-12-10,False
LD-34681,,ACC-4929,CMP-30,MQL,2023-12-03,2023-12-04,,False
LD-34682,,ACC-140,CMP-78,Raw,2023-09-25,,,False
LD-34683,,ACC-264,CMP-68,SQL,2023-08-29,2023-09-02,2023-09-11,False
LD-34684,CON-479,ACC-9301,CMP-34,Raw,2023-06-18,,,False
LD-34685,,ACC-2541,CMP-65,Raw,2023-03-25,,,False
LD-34686,CON-16406,ACC-5821,CMP-83,Raw,2023-11-27,,,False
LD-34687,CON-5018,ACC-4646,CMP-90,Raw,2022-10-20,,,False
LD-34688,CON-991,ACC-8292,CMP-92,Raw,2023-11-10,,,False
LD-34689,CON-6077,ACC-262,CMP-19,Raw,2022-07-27,,,False
LD-34690,CON-18271,ACC-3513,CMP-32,Raw,2023-12-07,,,False
LD-34691,,ACC-5027,CMP-18,Raw,2022-11-23,,,False
LD-34692,,ACC-9480,CMP-38,Raw,2023-12-28,,,False
LD-34693,CON-10220,ACC-8005,CMP-46,Raw,2023-01-05,,,False
LD-34694,CON-4116,ACC-4239,CMP-6,MQL,2023-11-27,2023-12-01,,False
LD-34695,,ACC-7410,CMP-50,Raw,2023-08-30,,,False
LD-34696,,ACC-9003,CMP-48,Raw,2023-12-25,,,False
LD-34697,,ACC-8193,CMP-89,MQL,2022-05-20,2022-05-22,,False
LD-34698,,ACC-7474,CMP-77,Raw,2022-07-12,,,False
LD-34699,,ACC-6603,CMP-92,Raw,2023-07-08,,,False
LD-34700,CON-3780,ACC-788,CMP-61,Raw,2022-05-15,,,False
LD-34701,,ACC-315,CMP-75,Raw,2022-08-26,,,False
LD-34702,CON-3071,ACC-4842,CMP-88,Raw,2023-03-27,,,False
LD-34703,,ACC-128,CMP-22,SQL,2023-11-24,2023-11-29,2023-12-12,False
LD-34704,CON-11792,ACC-6374,CMP-77,MQL,2023-12-03,2023-12-04,,False
LD-34705,CON-7814,ACC-7984,CMP-2,Raw,2023-02-19,,,False
LD-34706,,ACC-6591,CMP-1,SQL,2023-11-09,2023-11-12,2023-11-14,False
LD-34707,,ACC-8150,CMP-43,Raw,2023-09-25,,,False
LD-34708,CON-8473,ACC-8928,CMP-95,Raw,2023-05-21,,,False
LD-34709,,ACC-4418,CMP-83,Raw,2023-12-29,,,False
LD-34710,CON-6668,ACC-814,CMP-36,Raw,2023-07-25,,,False
LD-34711,,ACC-7661,CMP-40,Raw,2022-04-25,,,False
LD-34712,,ACC-8664,CMP-40,Raw,2023-09-03,,,False
LD-34713,CON-19356,ACC-2600,CMP-0,MQL,2023-07-15,2023-07-16,,False
LD-34714,,ACC-2987,CMP-10,Raw,2023-01-28,,,False
LD-34715,,ACC-312,CMP-10,Raw,2023-08-18,,,False
LD-34716,,ACC-8345,CMP-13,Raw,2023-11-03,,,False
LD-34717,CON-15446,ACC-7756,CMP-2,SQL,2022-03-09,2022-03-12,2022-03-21,False
LD-34718,,ACC-8156,CMP-92,Raw,2023-04-29,,,False
LD-34719,,ACC-9488,CMP-14,Raw,2023-12-07,,,False
LD-34720,,ACC-4822,CMP-28,Raw,2023-05-17,,,False
LD-34721,,ACC-404,CMP-99,Raw,2023-12-27,,,False
LD-34722,CON-18812,ACC-4960,CMP-12,Raw,2023-03-29,,,False
LD-34723,CON-10313,ACC-4485,CMP-11,Raw,2023-02-18,,,False
LD-34724,,ACC-7948,CMP-43,MQL,2023-09-15,2023-09-17,,False
LD-34725,CON-15915,ACC-5560,CMP-78,Raw,2023-12-24,,,False
LD-34726,CON-6746,ACC-5301,CMP-83,Raw,2023-07-25,,,False
LD-34727,,ACC-1758,CMP-88,SQL,2023-09-19,2023-09-22,2023-09-23,False
LD-34728,,ACC-4431,CMP-48,Raw,2023-10-02,,,False
LD-34729,,ACC-7484,CMP-35,Raw,2023-10-24,,,False
LD-34730,CON-2433,ACC-426,CMP-66,Converted,2023-01-05,2023-01-06,2023-01-16,True
LD-34731,CON-5736,ACC-1281,CMP-66,SQL,2023-07-30,2023-07-31,2023-08-09,False
LD-34732,,ACC-1651,CMP-38,Raw,2022-12-11,,,False
LD-34733,CON-5681,ACC-5520,CMP-70,Raw,2023-12-09,,,False
LD-34734,,ACC-4463,CMP-16,MQL,2023-10-24,2023-10-25,,False
LD-34735,CON-10620,ACC-5967,CMP-88,Raw,2023-06-30,,,False
LD-34736,CON-5320,ACC-2369,CMP-63,MQL,2023-10-31,2023-11-04,,False
LD-34737,,ACC-3778,CMP-35,SQL,2023-01-20,2023-01-23,2023-01-29,False
LD-34738,CON-8351,ACC-9578,CMP-94,SQL,2023-12-12,2023-12-14,2023-12-19,False
LD-34739,CON-1684,ACC-9372,CMP-53,Raw,2022-07-01,,,False
LD-34740,CON-1302,ACC-9807,CMP-12,Raw,2022-09-17,,,False
LD-34741,,ACC-2330,CMP-46,SQL,2023-07-02,2023-07-03,2023-07-16,False
LD-34742,CON-5468,ACC-6305,CMP-64,Raw,2023-02-03,,,False
LD-34743,CON-5128,ACC-1016,CMP-2,Raw,2022-08-11,,,False
LD-34744,,ACC-4775,CMP-51,MQL,2023-07-16,2023-07-20,,False
LD-34745,CON-16135,ACC-582,CMP-96,Raw,2023-06-16,,,False
LD-34746,CON-5327,ACC-7920,CMP-20,Raw,2023-11-29,,,False
LD-34747,CON-5834,ACC-2851,CMP-61,MQL,2023-06-14,2023-06-19,,False
LD-34748,CON-9976,ACC-4027,CMP-80,MQL,2023-06-28,2023-07-03,,False
LD-34749,,ACC-6751,CMP-98,Raw,2023-01-21,,,False
LD-34750,,ACC-8649,CMP-79,Raw,2023-12-28,,,False
LD-34751,CON-14474,ACC-9285,CMP-90,Raw,2023-01-19,,,False
LD-34752,CON-18838,ACC-8061,CMP-80,Raw,2023-02-04,,,False
LD-34753,CON-13454,ACC-5836,CMP-58,Raw,2023-09-30,,,False
LD-34754,CON-16875,ACC-3482,CMP-6,MQL,2023-11-13,2023-11-15,,False
LD-34755,,ACC-2658,CMP-63,Raw,2023-12-13,,,False
LD-34756,CON-16631,ACC-4666,CMP-69,Raw,2023-10-24,,,False
LD-34757,CON-5032,ACC-4464,CMP-76,SQL,2023-09-01,2023-09-06,2023-09-19,False
LD-34758,CON-18109,ACC-6563,CMP-60,Raw,2023-10-07,,,False
LD-34759,CON-12491,ACC-6940,CMP-79,Raw,2023-12-14,,,False
LD-34760,,ACC-7356,CMP-53,Raw,2023-02-08,,,False
LD-34761,CON-4353,ACC-4636,CMP-99,Raw,2023-09-03,,,False
LD-34762,,ACC-9095,CMP-99,Raw,2023-12-22,,,False
LD-34763,CON-12541,ACC-3094,CMP-58,Raw,2023-12-29,,,False
LD-34764,,ACC-8347,CMP-79,Raw,2023-10-12,,,False
LD-34765,CON-19441,ACC-1721,CMP-18,Raw,2022-05-08,,,False
LD-34766,,ACC-9882,CMP-30,Raw,2023-06-17,,,False
LD-34767,,ACC-8414,CMP-79,Raw,2023-12-28,,,False
LD-34768,,ACC-8899,CMP-10,Raw,2023-11-04,,,False
LD-34769,CON-1680,ACC-5287,CMP-3,Raw,2023-09-15,,,False
LD-34770,CON-9726,ACC-6026,CMP-65,Raw,2023-02-10,,,False
LD-34771,CON-19577,ACC-3795,CMP-3,Raw,2022-11-24,,,False
LD-34772,,ACC-5585,CMP-78,Raw,2023-09-29,,,False
LD-34773,,ACC-6522,CMP-90,Raw,2023-03-13,,,False
LD-34774,,ACC-8982,CMP-92,Raw,2023-08-13,,,False
LD-34775,,ACC-2477,CMP-7,Raw,2023-01-31,,,False
LD-34776,,ACC-3729,CMP-17,SQL,2023-01-14,2023-01-18,2023-01-21,False
LD-34777,,ACC-9162,CMP-87,Raw,2023-10-21,,,False
LD-34778,,ACC-4672,CMP-36,Raw,2023-08-08,,,False
LD-34779,CON-19976,ACC-9657,CMP-43,Raw,2023-11-01,,,False
LD-34780,CON-6885,ACC-5370,CMP-60,SQL,2023-07-21,2023-07-24,2023-08-05,False
LD-34781,,ACC-9305,CMP-34,Raw,2023-07-06,,,False
LD-34782,,ACC-2381,CMP-63,Raw,2023-12-15,,,False
LD-34783,CON-5077,ACC-5038,CMP-48,Raw,2023-11-17,,,False
LD-34784,CON-11662,ACC-6678,CMP-89,Raw,2022-06-11,,,False
LD-34785,CON-19914,ACC-4272,CMP-94,Raw,2022-12-21,,,False
LD-34786,,ACC-7273,CMP-90,Raw,2023-06-16,,,False
LD-34787,,ACC-5686,CMP-59,MQL,2023-04-17,2023-04-19,,False
LD-34788,CON-14861,ACC-9030,CMP-50,SQL,2023-12-26,2023-12-31,2024-01-09,False
LD-34789,CON-1633,ACC-663,CMP-76,Raw,2023-01-23,,,False
LD-34790,CON-6229,ACC-5893,CMP-15,Raw,2023-08-10,,,False
LD-34791,,ACC-6564,CMP-54,MQL,2023-10-05,2023-10-07,,False
LD-34792,CON-1762,ACC-6058,CMP-79,Raw,2023-10-08,,,False
LD-34793,CON-8653,ACC-4023,CMP-9,Raw,2023-01-10,,,False
LD-34794,CON-19448,ACC-9175,CMP-45,SQL,2023-09-11,2023-09-13,2023-09-15,False
LD-34795,,ACC-8406,CMP-71,MQL,2023-01-18,2023-01-22,,False
LD-34796,CON-9235,ACC-7586,CMP-40,Raw,2022-03-21,,,False
LD-34797,,ACC-7986,CMP-44,Raw,2023-04-29,,,False
LD-34798,,ACC-3439,CMP-78,Raw,2023-11-30,,,False
LD-34799,CON-17180,ACC-9391,CMP-41,SQL,2023-06-08,2023-06-09,2023-06-11,False
LD-34800,CON-15774,ACC-9538,CMP-75,Raw,2022-10-05,,,False
LD-34801,,ACC-2913,CMP-43,Raw,2023-09-01,,,False
LD-34802,,ACC-5166,CMP-22,Raw,2023-12-12,,,False
LD-34803,CON-13242,ACC-9414,CMP-86,MQL,2023-11-07,2023-11-09,,False
LD-34804,,ACC-6737,CMP-83,SQL,2023-07-17,2023-07-19,2023-07-30,False
LD-34805,,ACC-6198,CMP-87,Raw,2023-07-12,,,False
LD-34806,,ACC-756,CMP-67,MQL,2023-10-12,2023-10-14,,False
LD-34807,CON-15266,ACC-8796,CMP-8,Raw,2023-12-11,,,False
LD-34808,CON-1250,ACC-6547,CMP-39,MQL,2023-10-02,2023-10-04,,False
LD-34809,CON-13201,ACC-2922,CMP-95,Raw,2023-10-02,,,False
LD-34810,,ACC-3960,CMP-3,Raw,2023-10-11,,,False
LD-34811,,ACC-9347,CMP-5,Raw,2023-12-29,,,False
LD-34812,CON-8876,ACC-9026,CMP-61,Raw,2022-10-08,,,False
LD-34813,,ACC-4181,CMP-87,Raw,2023-12-16,,,False
LD-34814,,ACC-9501,CMP-95,MQL,2022-09-17,2022-09-20,,False
LD-34815,,ACC-7361,CMP-45,SQL,2023-12-15,2023-12-19,2024-01-02,False
LD-34816,CON-16893,ACC-2574,CMP-66,MQL,2023-07-03,2023-07-08,,False
LD-34817,,ACC-4194,CMP-5,Raw,2023-10-13,,,False
LD-34818,,ACC-574,CMP-87,Raw,2023-12-13,,,False
LD-34819,CON-3805,ACC-1092,CMP-1,Raw,2023-03-30,,,False
LD-34820,CON-10019,ACC-727,CMP-26,MQL,2022-02-20,2022-02-23,,False
LD-34821,,ACC-4477,CMP-94,Raw,2023-11-05,,,False
LD-34822,CON-13567,ACC-7296,CMP-59,Raw,2023-12-07,,,False
LD-34823,,ACC-2328,CMP-79,Raw,2023-10-08,,,False
LD-34824,CON-19004,ACC-8071,CMP-76,Raw,2022-12-26,,,False
LD-34825,CON-3100,ACC-3152,CMP-61,Raw,2022-07-11,,,False
LD-34826,,ACC-6162,CMP-31,Raw,2023-08-08,,,False
LD-34827,,ACC-9710,CMP-28,Raw,2023-12-19,,,False
LD-34828,,ACC-4999,CMP-87,SQL,2023-05-31,2023-06-04,2023-06-08,False
LD-34829,,ACC-1675,CMP-59,Raw,2023-09-17,,,False
LD-34830,,ACC-6868,CMP-90,Raw,2023-06-19,,,False
LD-34831,,ACC-1346,CMP-76,Raw,2023-10-12,,,False
LD-34832,CON-3952,ACC-117,CMP-60,Raw,2023-12-15,,,False
LD-34833,CON-13284,ACC-1104,CMP-98,Raw,2022-12-21,,,False
LD-34834,,ACC-6540,CMP-96,Raw,2023-11-17,,,False
LD-34835,CON-19968,ACC-6814,CMP-9,Raw,2023-03-11,,,False
LD-34836,,ACC-9269,CMP-66,SQL,2023-11-12,2023-11-17,2023-11-24,False
LD-34837,CON-16537,ACC-5937,CMP-71,Raw,2023-02-22,,,False
LD-34838,CON-8576,ACC-6910,CMP-73,Raw,2023-12-29,,,False
LD-34839,,ACC-5614,CMP-56,SQL,2023-11-24,2023-11-25,2023-11-30,False
LD-34840,CON-2585,ACC-4708,CMP-96,Raw,2023-06-20,,,False
LD-34841,CON-11162,ACC-1811,CMP-78,Raw,2023-09-26,,,False
LD-34842,CON-13086,ACC-5049,CMP-22,Converted,2023-12-24,2023-12-27,2024-01-05,True
LD-34843,CON-731,ACC-7687,CMP-14,Raw,2023-06-28,,,False
LD-34844,,ACC-256,CMP-91,Raw,2022-09-15,,,False
LD-34845,,ACC-1773,CMP-46,Raw,2023-08-21,,,False
LD-34846,,ACC-1332,CMP-35,Raw,2023-11-03,,,False
LD-34847,CON-5111,ACC-4814,CMP-9,MQL,2023-12-02,2023-12-07,,False
LD-34848,,ACC-9494,CMP-91,Raw,2022-06-11,,,False
LD-34849,CON-3908,ACC-6391,CMP-68,Raw,2023-06-06,,,False
LD-34850,CON-7114,ACC-2610,CMP-97,Raw,2023-01-03,,,False
LD-34851,,ACC-6671,CMP-0,Raw,2023-10-01,,,False
LD-34852,,ACC-5080,CMP-32,Raw,2023-11-01,,,False
LD-34853,,ACC-4288,CMP-52,Raw,2023-06-21,,,False
LD-34854,CON-9608,ACC-9143,CMP-87,Raw,2023-12-04,,,False
LD-34855,,ACC-3902,CMP-92,Raw,2023-12-07,,,False
LD-34856,CON-14371,ACC-8862,CMP-47,Converted,2023-11-18,2023-11-19,2023-12-01,True
LD-34857,,ACC-2241,CMP-50,Raw,2023-12-08,,,False
LD-34858,,ACC-72,CMP-37,MQL,2023-06-13,2023-06-17,,False
LD-34859,CON-2894,ACC-746,CMP-42,Raw,2023-09-22,,,False
LD-34860,,ACC-9170,CMP-31,MQL,2023-07-24,2023-07-25,,False
LD-34861,CON-6748,ACC-3276,CMP-93,Raw,2023-12-10,,,False
LD-34862,,ACC-4560,CMP-95,Raw,2022-11-15,,,False
LD-34863,CON-19252,ACC-6486,CMP-24,Raw,2023-12-05,,,False
LD-34864,CON-9705,ACC-4401,CMP-7,MQL,2022-12-08,2022-12-12,,False
LD-34865,,ACC-4158,CMP-33,Raw,2022-10-17,,,False
LD-34866,CON-3684,ACC-1711,CMP-88,MQL,2023-07-14,2023-07-19,,False
LD-34867,CON-5394,ACC-5639,CMP-62,Raw,2023-12-26,,,False
LD-34868,,ACC-9872,CMP-13,Raw,2023-07-12,,,False
LD-34869,CON-112,ACC-3142,CMP-83,SQL,2023-08-16,2023-08-19,2023-08-29,False
LD-34870,CON-1917,ACC-4541,CMP-33,Raw,2023-10-04,,,False
LD-34871,CON-11099,ACC-6225,CMP-76,Raw,2022-12-15,,,False
LD-34872,,ACC-1668,CMP-92,Raw,2023-08-04,,,False
LD-34873,,ACC-2939,CMP-9,MQL,2023-03-23,2023-03-27,,False
LD-34874,CON-15872,ACC-2175,CMP-41,Raw,2023-07-20,,,False
LD-34875,,ACC-6221,CMP-40,Raw,2022-10-04,,,False
LD-34876,CON-18987,ACC-7281,CMP-38,Raw,2023-12-20,,,False
LD-34877,CON-2303,ACC-4695,CMP-65,SQL,2023-11-14,2023-11-19,2023-11-27,False
LD-34878,,ACC-8383,CMP-61,MQL,2023-06-25,2023-06-29,,False
LD-34879,,ACC-5917,CMP-40,MQL,2022-11-23,2022-11-28,,False
LD-34880,CON-17377,ACC-8561,CMP-36,Raw,2023-03-13,,,False
LD-34881,CON-2142,ACC-7094,CMP-89,Raw,2022-10-19,,,False
LD-34882,,ACC-5383,CMP-5,Raw,2023-09-30,,,False
LD-34883,CON-5485,ACC-8745,CMP-61,Raw,2022-05-05,,,False
LD-34884,,ACC-1735,CMP-22,MQL,2023-11-27,2023-11-30,,False
LD-34885,,ACC-3545,CMP-65,Raw,2023-01-20,,,False
LD-34886,CON-2419,ACC-9288,CMP-59,Raw,2023-07-23,,,False
LD-34887,,ACC-9167,CMP-53,Raw,2022-07-19,,,False
LD-34888,,ACC-5025,CMP-17,MQL,2022-10-22,2022-10-23,,False
LD-34889,,ACC-3379,CMP-12,Raw,2022-12-23,,,False
LD-34890,CON-14396,ACC-8357,CMP-65,Raw,2023-03-23,,,False
LD-34891,CON-425,ACC-9796,CMP-87,Converted,2023-07-24,2023-07-26,2023-08-05,True
LD-34892,,ACC-2635,CMP-61,Raw,2023-08-23,,,False
LD-34893,CON-14165,ACC-5014,CMP-52,Raw,2023-10-23,,,False
LD-34894,,ACC-6026,CMP-66,Raw,2023-10-06,,,False
LD-34895,CON-14645,ACC-153,CMP-0,Raw,2023-01-17,,,False
LD-34896,CON-1489,ACC-4201,CMP-51,Raw,2023-09-06,,,False
LD-34897,,ACC-5398,CMP-32,SQL,2023-02-14,2023-02-15,2023-02-19,False
LD-34898,,ACC-8181,CMP-96,Raw,2023-10-30,,,False
LD-34899,,ACC-177,CMP-66,Raw,2023-12-28,,,False
LD-34900,,ACC-3300,CMP-63,Converted,2023-12-18,2023-12-20,2023-12-28,True
LD-34901,,ACC-3437,CMP-10,SQL,2022-12-25,2022-12-27,2023-01-03,False
LD-34902,,ACC-2551,CMP-84,Raw,2023-11-16,,,False
LD-34903,CON-1385,ACC-2166,CMP-79,Raw,2023-10-23,,,False
LD-34904,CON-898,ACC-7780,CMP-22,Raw,2023-12-29,,,False
LD-34905,,ACC-6242,CMP-43,Raw,2023-10-14,,,False
LD-34906,CON-17253,ACC-1373,CMP-8,Raw,2023-12-14,,,False
LD-34907,CON-760,ACC-983,CMP-9,Raw,2022-06-14,,,False
LD-34908,CON-2362,ACC-9949,CMP-86,Raw,2023-11-16,,,False
LD-34909,CON-1048,ACC-9413,CMP-57,Raw,2022-08-31,,,False
LD-34910,CON-6526,ACC-9875,CMP-76,Raw,2023-02-19,,,False
LD-34911,,ACC-3693,CMP-82,Raw,2023-05-30,,,False
LD-34912,CON-6194,ACC-4359,CMP-48,MQL,2023-10-21,2023-10-26,,False
LD-34913,CON-16095,ACC-1721,CMP-35,Raw,2023-04-30,,,False
LD-34914,CON-17759,ACC-3976,CMP-29,MQL,2023-06-13,2023-06-14,,False
LD-34915,CON-5541,ACC-8836,CMP-40,Converted,2023-11-30,2023-12-01,2023-12-05,True
LD-34916,,ACC-5340,CMP-52,MQL,2023-05-26,2023-05-27,,False
LD-34917,,ACC-5450,CMP-46,Raw,2022-10-20,,,False
LD-34918,CON-482,ACC-894,CMP-86,Raw,2023-11-06,,,False
LD-34919,,ACC-5712,CMP-32,Raw,2023-12-10,,,False
LD-34920,CON-12949,ACC-5420,CMP-92,Raw,2023-09-09,,,False
LD-34921,,ACC-7607,CMP-20,Raw,2023-10-07,,,False
LD-34922,CON-7175,ACC-815,CMP-68,Raw,2023-03-28,,,False
LD-34923,CON-11088,ACC-9884,CMP-60,Raw,2023-07-19,,,False
LD-34924,,ACC-8156,CMP-88,Raw,2023-06-06,,,False
LD-34925,,ACC-6690,CMP-47,Raw,2023-12-21,,,False
LD-34926,CON-17028,ACC-1334,CMP-80,Raw,2022-11-23,,,False
LD-34927,,ACC-2555,CMP-10,Raw,2023-01-11,,,False
LD-34928,CON-13258,ACC-8925,CMP-78,Raw,2023-11-18,,,False
LD-34929,,ACC-8847,CMP-8,Raw,2023-12-28,,,False
LD-34930,,ACC-198,CMP-77,MQL,2023-04-08,2023-04-11,,False
LD-34931,,ACC-8328,CMP-55,SQL,2023-11-20,2023-11-22,2023-11-23,False
LD-34932,,ACC-619,CMP-68,Raw,2023-10-27,,,False
LD-34933,CON-17044,ACC-4028,CMP-71,Raw,2023-12-27,,,False
LD-34934,CON-11315,ACC-4459,CMP-88,MQL,2022-08-22,2022-08-24,,False
LD-34935,,ACC-6125,CMP-54,MQL,2023-10-25,2023-10-27,,False
LD-34936,CON-13186,ACC-6495,CMP-99,Raw,2023-10-31,,,False
LD-34937,CON-15043,ACC-6230,CMP-53,MQL,2022-10-19,2022-10-20,,False
