history_id,opportunity_id,from_stage,to_stage,change_date
ee730a63-66ae-4af2-a073-95e3624fad13,OPP-1396,Closed Lost,Closed Lost,2023-10-06
c6fde25d-e11c-41bd-818c-d26797efd5e3,OPP-1397,Discovery,,2023-06-07
49d0d319-3b70-4c49-872d-ec7e16543eb7,OPP-1397,Demo,,2023-06-08
fe3ccca8-0cca-4efc-9b46-2f8125f23210,OPP-1397,Proposal,,2023-06-12
8418ad15-69a6-4947-a327-4142b114034c,OPP-1397,Negotiation,,2023-06-15
ed438737-70d5-432d-b980-de6962f93998,OPP-1397,Closed Lost,Closed Lost,2023-06-18
165710ed-d7ec-4f40-b34b-6817ae6e5531,OPP-1398,Discovery,,2023-08-13
b43997e4-5e84-409e-b45b-3248e91669cd,OPP-1398,Demo,,2023-08-19
2ef1551d-0bee-4031-b5ec-da7eba6b6e4d,OPP-1398,Proposal,,2023-08-24
6e1cabdf-aa29-4c79-b81c-91e3fd73f91c,OPP-1398,Negotiation,,2023-09-01
6c716609-22ce-4a6a-bd9d-1d75790aabbf,OPP-1398,Closed Won,Closed Won,2023-09-03
de148cd2-c325-4ee7-9b9a-f7de69c74e23,OPP-1399,Discovery,,2023-07-30
2faeab72-082e-4a8d-9945-004e43d1c022,OPP-1399,Demo,,2023-08-10
24db38e1-f99d-48a2-ac27-a4d9f7a07c77,OPP-1399,Proposal,,2023-08-14
cc56bc5f-743f-42ff-8967-43bf4a208770,OPP-1399,Negotiation,,2023-08-18
2dc4f59d-288b-459f-949f-b69d83047949,OPP-1399,Closed Lost,Closed Lost,2023-08-21
b80883a4-7871-45a7-b080-144d345e215d,OPP-1400,Discovery,,2023-08-23
cda59a22-9fc7-40eb-93bc-8b32cacc46b9,OPP-1401,Discovery,,2023-11-13
b8590eed-6d3f-483f-ac74-dd19bd5fd539,OPP-1401,Demo,,2023-11-19
362c4aec-c736-4412-b02a-57ec03facc93,OPP-1401,Proposal,,2023-11-28
59380d97-a30e-4c5e-938e-a26a1a26cf7e,OPP-1401,Negotiation,,2023-12-11
72f96581-6b94-4809-a0e0-a4d20ac0e286,OPP-1401,Closed Lost,Closed Lost,2023-12-16
f6efaeb1-39aa-457f-802a-eb4a6d35b252,OPP-1402,Discovery,,2024-01-02
3babc5af-5514-4853-9fc6-0f20b5132ddd,OPP-1403,Discovery,,2023-11-12
0bf69a5a-bfa2-4f9c-ad41-9d4ab809527a,OPP-1403,Demo,,2023-11-14
ec4f04f3-c7ba-4dca-9180-0986cba1d776,OPP-1403,Proposal,,2023-11-17
3f35c3bd-29cc-46b5-8352-95925c21dbc4,OPP-1403,Negotiation,,2023-11-21
9364f94e-1eb2-4fad-8e8b-357fd2b03601,OPP-1403,Closed Lost,Closed Lost,2023-11-25
0eaccf73-ebb4-4f89-b1dc-21e8186f4120,OPP-1404,Discovery,,2023-05-13
24a80ec2-bfe0-485b-85b7-c976958fabc5,OPP-1404,Demo,,2023-05-16
367f9343-bcd4-4915-9bde-a686f3e31f35,OPP-1404,Proposal,,2023-05-20
c1f1fd7d-843a-4266-8bae-3ef0342231b0,OPP-1404,Negotiation,,2023-05-23
c4a4f7eb-f40b-44d4-a141-458a1a9256d8,OPP-1404,Closed Lost,Closed Lost,2023-05-24
380cd719-1b4b-4aef-863f-2d66638d0036,OPP-1405,Discovery,,2023-12-29
0ae31e82-ef1f-4ceb-97c3-96229623b87f,OPP-1406,Discovery,,2022-08-09
f0a937f1-174c-4b85-8440-8cb0e09e8102,OPP-1406,Demo,,2022-08-13
a1069e6d-4e3f-4095-923e-0ada5ee28a59,OPP-1406,Proposal,,2022-08-20
a6b07d07-1ca4-476b-a645-3de6823490f9,OPP-1406,Negotiation,,2022-08-27
b5997106-1b51-45f8-a28b-1b9ce0949542,OPP-1407,Discovery,,2023-11-04
ee65ecd3-e9cf-4a48-b53f-ac4fa137a622,OPP-1408,Discovery,,2024-01-01
b1c3f45e-5462-4838-9954-bb7431a5bb0d,OPP-1409,Discovery,,2023-10-18
625112bd-9a70-4516-b7e2-71c86db4f181,OPP-1409,Demo,,2023-10-19
826ca331-769f-4433-be23-26fa946de376,OPP-1409,Proposal,,2023-10-26
46da4e4e-f62d-4fe5-a857-61a4c1310938,OPP-1409,Negotiation,,2023-10-29
b0e2ea3a-c002-45d3-81da-99f20341c7ef,OPP-1409,Closed Lost,Closed Lost,2023-10-31
92286c5c-54a8-4c28-abb8-305a8daa2a16,OPP-1410,Discovery,,2023-04-17
733bb5ad-c4a5-49dd-9be8-eb28ec3ab447,OPP-1410,Demo,,2023-04-21
1007b285-7bd2-4505-b873-0195092b9175,OPP-1410,Proposal,,2023-04-24
ebe8c071-bafb-49fc-a2b2-8abd5dc34f5c,OPP-1410,Negotiation,,2023-04-28
c793f321-beeb-44eb-afea-7dc60f66a834,OPP-1410,Closed Won,Closed Won,2023-04-29
d46aec13-55eb-4c86-9f83-642420be1d3c,OPP-1411,Discovery,,2022-06-12
1badfcd4-f0a8-4844-a313-32b982779022,OPP-1411,Demo,,2022-06-18
bb2df06c-afdf-4d8f-8b97-10a0eb016688,OPP-1412,Discovery,,2023-09-25
b66c0fde-8735-4c51-af87-b4a2b1f30d85,OPP-1412,Demo,,2023-10-02
7fdd9ddf-edf8-45ca-9e11-0d043ac1b860,OPP-1412,Proposal,,2023-10-14
8e775b58-755d-4556-993f-34bfce621d7a,OPP-1412,Negotiation,,2023-10-28
96c9eeca-9b1f-4c01-88cc-26da17aed564,OPP-1413,Discovery,,2023-08-01
f0f8b944-e32a-426e-b13c-c7ecaaba3850,OPP-1413,Demo,,2023-08-06
97a137ac-3fb5-45dd-8f49-811d59b80e49,OPP-1413,Proposal,,2023-08-09
f047516f-582b-4eee-92fb-a5429b742139,OPP-1413,Negotiation,,2023-08-11
93f8f6ec-8533-4c6c-bb9c-a104acad8d5a,OPP-1414,Discovery,,2023-07-21
cc0a64c4-0f96-4677-a69c-068344a3bc5c,OPP-1414,Demo,,2023-07-22
7b059792-e700-4626-b7cd-b29d209d6563,OPP-1414,Proposal,,2023-07-28
cb09298b-dc48-4079-9798-74ccdbfeba43,OPP-1415,Discovery,,2023-10-24
9bb91a97-2607-427c-bea0-3147eac739dd,OPP-1415,Demo,,2023-10-30
0cb551a2-b2aa-4fa6-8c90-4ac82ee1a7a6,OPP-1415,Proposal,,2023-11-06
26af8ada-7ff6-4fcc-b0f4-9424ef67d64c,OPP-1416,Discovery,,2023-07-11
9922dcd7-34e3-4550-8db1-13be330cdac7,OPP-1416,Demo,,2023-07-17
2b9c097d-fc4d-4903-881b-32763ec307f8,OPP-1416,Proposal,,2023-07-26
83af5bbe-cbdf-4712-897e-8b12d5a285cb,OPP-1416,Negotiation,,2023-08-10
8664607b-eed2-4922-b429-ac9466df4e50,OPP-1416,Closed Lost,Closed Lost,2023-08-15
fb79be74-7eb2-4d9d-b12c-8f21e3e8d396,OPP-1417,Discovery,,2023-05-28
961901f1-91aa-4ee2-8a8a-1a9051459187,OPP-1417,Demo,,2023-06-03
0a411892-f5a1-460f-bad5-b695952aa457,OPP-1417,Proposal,,2023-06-10
404b4b20-ec8a-4bc4-aa1a-0e40a360829c,OPP-1417,Negotiation,,2023-06-19
55242f12-7e86-4ddd-9485-fdb566a5fe5f,OPP-1418,Discovery,,2023-11-13
01c6e41b-3236-4b3f-a5f1-8453d1e5d3ef,OPP-1419,Discovery,,2023-09-10
eee10312-05b4-4aa7-b849-79dbdd871363,OPP-1419,Demo,,2023-09-16
b6c24cfb-5fa2-4c7b-be42-ad4ac898aac3,OPP-1419,Proposal,,2023-09-23
36ec020f-0344-480e-8b9c-ff9470be1cbb,OPP-1419,Negotiation,,2023-09-26
87113901-e327-4dbb-9da7-99094de99359,OPP-1419,Closed Won,Closed Won,2023-09-27
fd7d1689-7b72-4e67-9eef-ad019a449ff9,OPP-1420,Discovery,,2023-02-22
7cc3749f-4db3-450c-ba6f-ea04ea529472,OPP-1420,Demo,,2023-03-03
e546e6a7-902f-46cd-afd1-dd141462ab9e,OPP-1420,Proposal,,2023-03-10
b9be8456-bcab-40cd-8bda-4955f9a85d7b,OPP-1420,Negotiation,,2023-03-16
de93fc7a-92cb-4c7a-99e3-8337315e380f,OPP-1420,Closed Lost,Closed Lost,2023-03-31
fdaa0094-e90b-4d3f-a33d-ff95e5831ac4,OPP-1421,Discovery,,2022-06-27
0b4955be-cdb9-443f-bf9f-3babe53e0147,OPP-1421,Demo,,2022-07-01
1e1c4773-89e9-4a29-8b75-d9b492612f6f,OPP-1421,Proposal,,2022-07-09
6855a5bf-2052-4730-9add-4ebd9c6a6888,OPP-1421,Negotiation,,2022-07-10
dcefd34e-b9aa-435a-9a64-689dee67b5e4,OPP-1421,Closed Won,Closed Won,2022-07-16
2f16f5c6-7ea1-4cbc-a8a7-ce9dd090b0d8,OPP-1422,Discovery,,2022-12-29
2c62ea8b-b69d-41bd-8183-2082732255ca,OPP-1423,Discovery,,2023-02-17
8d08721a-1b80-4aaa-9992-a545de50d827,OPP-1423,Demo,,2023-02-26
a6deda74-2dcc-4c2b-b788-a428d3b09442,OPP-1423,Proposal,,2023-03-08
f5488598-e5c0-4abe-9875-b4e86087f3c8,OPP-1423,Negotiation,,2023-03-13
cf7cdf42-3e76-4d91-b378-2a53bfe53567,OPP-1424,Discovery,,2023-07-27
60257f3e-a14e-48d9-92dc-df2a4fc4fb37,OPP-1424,Demo,,2023-08-06
7a986a53-222a-4526-bfed-758ee2e8ea93,OPP-1424,Proposal,,2023-08-09
41927790-4694-4b8d-9bce-838ce12fdca8,OPP-1424,Negotiation,,2023-08-23
d82fcb76-d4c4-4861-8170-2fbaf39c8efe,OPP-1424,Closed Lost,Closed Lost,2023-09-02
74e1d68b-a674-42e9-9474-4e5a775ad26a,OPP-1425,Discovery,,2023-10-12
8a26699a-75d7-42f9-b493-a906af7d3982,OPP-1425,Demo,,2023-10-15
7051685e-6496-4dab-a22e-ed837a4f2845,OPP-1425,Proposal,,2023-10-22
8db002dd-f548-430b-8e9e-7f587ad2425f,OPP-1425,Negotiation,,2023-11-03
e69be2c8-99ae-4551-b690-b4e1eb9a953d,OPP-1425,Closed Lost,Closed Lost,2023-11-17
fa35b5db-dfd3-4332-8792-ace4badc4a16,OPP-1426,Discovery,,2023-01-20
4c2e7a54-8705-41db-b159-24dc67535599,OPP-1426,Demo,,2023-02-02
787091ed-2dfb-481a-adcb-babc3e0110d9,OPP-1426,Proposal,,2023-02-15
407551c5-54f4-4ef9-9f64-b7a964583f69,OPP-1426,Negotiation,,2023-02-28
6115ee6f-6268-46ca-9254-0f78e4805fad,OPP-1426,Closed Lost,Closed Lost,2023-03-03
5b52f824-50e2-4ced-8f07-a9159da41821,OPP-1427,Discovery,,2023-07-31
6ad48ed9-9015-41dc-9bc2-70b0d2b43cc5,OPP-1427,Demo,,2023-08-17
66e2533c-82f5-43a4-8181-79fa3e798118,OPP-1427,Proposal,,2023-09-11
745c3e77-5e18-4cec-87f4-d4eaba4166f4,OPP-1427,Negotiation,,2023-10-18
c11bc626-57b4-49ca-b85f-d3bc61afbb73,OPP-1427,Closed Won,Closed Won,2023-10-29
b4883e72-5d63-4d98-8a33-9f47a98f8be3,OPP-1428,Discovery,,2023-10-02
767617c4-2f25-4294-91e7-fefe27372eb7,OPP-1428,Demo,,2023-10-10
27e0106d-0ba2-4a2a-a60d-13f0c424c5d0,OPP-1428,Proposal,,2023-11-01
042b97d0-ba91-4879-91b8-9474a0337a71,OPP-1428,Negotiation,,2023-11-05
72d89329-999a-412a-9f4c-bbe25a3a60de,OPP-1428,Closed Lost,Closed Lost,2023-11-09
5574fbf8-240b-4b0c-af73-f8966d13e126,OPP-1429,Discovery,,2023-07-30
cd5a639c-63a0-4f55-8cd5-b8d38ba727de,OPP-1430,Discovery,,2024-01-04
762d4ac3-22fa-47cd-892a-cecccac3c4ff,OPP-1431,Discovery,,2023-03-18
21738486-9e10-4760-b78c-69dee96e3df9,OPP-1431,Demo,,2023-04-02
d4c7cffd-daad-402b-b1c8-82e01a3afff1,OPP-1431,Proposal,,2023-04-17
221bd4e4-0936-4d6e-a594-a10eab8707a1,OPP-1431,Negotiation,,2023-04-25
664d4a54-b2e5-4a89-8a6b-032a32fce8e3,OPP-1431,Closed Lost,Closed Lost,2023-05-05
78393cad-c171-4487-a159-dac17548624a,OPP-1432,Discovery,,2023-09-09
4d9f6f61-5876-461d-9e26-adafd52e7381,OPP-1432,Demo,,2023-09-17
ed9a5a6f-ef09-4d82-b1ea-15302b5f4da7,OPP-1432,Proposal,,2023-09-25
6e54e754-6241-48ca-9fd7-dcef9f0accae,OPP-1432,Negotiation,,2023-09-26
eefcc990-0e8e-48b6-903e-8cceb8fd58da,OPP-1432,Closed Won,Closed Won,2023-09-29
6e462cc8-f43e-47d5-bd4d-24e58eefa0e1,OPP-1433,Discovery,,2023-03-17
62493fae-18df-4606-8bc9-e3cf78bded98,OPP-1433,Demo,,2023-03-22
c08de5a2-2dd5-4131-b43a-03e9f568bd99,OPP-1433,Proposal,,2023-03-27
cf978cf8-bcdf-4393-bdec-059b4e612fa5,OPP-1433,Negotiation,,2023-04-04
1eccd7e8-bdec-4799-90a1-bbb58ef4b31c,OPP-1433,Closed Lost,Closed Lost,2023-04-06
b83353c4-e812-4ace-8a87-6b4637f813e0,OPP-1434,Discovery,,2023-09-17
ec1284b1-a774-43f5-903d-5ca0c68baa8f,OPP-1434,Demo,,2023-09-23
e6ac67aa-6dca-4787-a3ea-16c6be399231,OPP-1434,Proposal,,2023-09-24
7e3d7242-ddd2-497e-9e63-bd16a5093e37,OPP-1434,Negotiation,,2023-09-25
a9b54e56-632d-4c29-bf64-d2ce2dedeffb,OPP-1434,Closed Won,Closed Won,2023-09-29
e7860a55-2819-4851-84d3-9cef9d648fad,OPP-1435,Discovery,,2023-07-23
e73170cf-5ab1-4676-8c9b-79691bdf85a8,OPP-1435,Demo,,2023-07-29
0cd06c8d-da9c-44b0-8639-59d9a908a71e,OPP-1435,Proposal,,2023-07-30
52708594-431d-43c1-a820-acfcefe6224a,OPP-1435,Negotiation,,2023-08-03
1b9dac47-ce47-4308-9ac8-1acd384b25cf,OPP-1435,Closed Lost,Closed Lost,2023-08-09
8dd25aeb-e9dc-417b-8fe7-4655ac70e8d8,OPP-1436,Discovery,,2023-09-19
aef54305-f4b0-4906-8e70-f2f4a2174413,OPP-1436,Demo,,2023-10-17
f1487371-7cd8-4591-af56-8a5e8548b671,OPP-1436,Proposal,,2023-11-02
2b1dddda-e525-4084-9ce8-8f705b852202,OPP-1436,Negotiation,,2023-11-14
30fcb92b-b1fa-4030-be74-c019a742a196,OPP-1436,Closed Lost,Closed Lost,2023-12-17
d202b2ad-53d2-47dd-ba7e-c3774d5a7df5,OPP-1437,Discovery,,2023-01-31
21e0b989-a3a9-4445-8788-c1dcbfb5b9de,OPP-1437,Demo,,2023-02-01
228b4adf-cbe1-4eae-af99-f16d3718a6ee,OPP-1437,Proposal,,2023-02-04
c374b0cc-f762-452b-bee0-1018bca163a9,OPP-1437,Negotiation,,2023-02-15
84c9a7d9-8303-4232-96ab-856bdd2d20dc,OPP-1437,Closed Won,Closed Won,2023-02-25
b3f91ce3-ad52-49bb-b2a6-35694fea9231,OPP-1438,Discovery,,2023-11-20
c0d65ecb-ede3-41d3-85d4-060f6daa6918,OPP-1439,Discovery,,2023-08-22
f6040fcb-22f1-412f-b59d-1050e687a68b,OPP-1439,Demo,,2023-08-26
0b7ce24d-c1eb-4b47-86ec-3e2c076279f6,OPP-1439,Proposal,,2023-08-27
db80be16-bbab-4166-a45e-7b1f165c609e,OPP-1439,Negotiation,,2023-08-29
a03ef6f7-b83f-4ff1-81ef-2f2faa4d9976,OPP-1440,Discovery,,2023-06-21
7fd50e27-d80d-426d-ac7e-8435729c44b0,OPP-1440,Demo,,2023-06-25
615888f8-3c91-4cbb-80b7-1da40a9b0a6b,OPP-1440,Proposal,,2023-06-28
d76ff09e-fca4-4927-99a7-31a07fa725f1,OPP-1440,Negotiation,,2023-07-01
b8d79879-928f-4bf5-9db9-5318df9652f3,OPP-1440,Closed Lost,Closed Lost,2023-07-07
352927d2-6f61-4225-bf57-8ccf0c942bc0,OPP-1441,Discovery,,2023-09-15
441d00ed-d004-4420-bcf2-ad0d598bcfb8,OPP-1441,Demo,,2023-09-19
e0dc3f1f-cdae-4dea-8274-000a8759584c,OPP-1441,Proposal,,2023-09-25
ad536598-a01c-497d-a9c0-8b5602c1995e,OPP-1441,Negotiation,,2023-09-28
f1054494-db25-4735-928d-df6d30c5b690,OPP-1441,Closed Won,Closed Won,2023-10-01
75e52867-213e-4363-b68c-12c4adf7171c,OPP-1442,Discovery,,2023-12-01
5b1bb6c5-f1ee-4001-ac87-d73999909c29,OPP-1443,Discovery,,2022-09-25
d8878e1c-d753-4306-bfcd-f325eed8d252,OPP-1443,Demo,,2022-09-30
c5411984-97a1-4e79-9fc9-bdfac831e38f,OPP-1443,Proposal,,2022-10-05
4f215ab0-2726-4059-b9ab-0c731d8e7327,OPP-1443,Negotiation,,2022-10-08
3ed5f1d2-4a84-4cc2-8847-83a52d383ff1,OPP-1443,Closed Lost,Closed Lost,2022-10-13
18c9137b-d476-43b3-9f52-a11f92fa0276,OPP-1444,Discovery,,2023-04-28
34ee1aac-b12a-4672-a8c9-f264a4f918d6,OPP-1444,Demo,,2023-05-05
ee87cb50-5d83-4006-b6da-6226a6edaca4,OPP-1444,Proposal,,2023-05-13
5a00a8f0-a50c-49c5-b94d-8e3a95bdd740,OPP-1444,Negotiation,,2023-05-18
932f6c45-8be9-4e04-93cc-631cf318df16,OPP-1445,Discovery,,2024-01-04
54547544-3b39-4093-84a3-73ec17209614,OPP-1446,Discovery,,2023-09-11
0aa35736-67ab-4ea3-9fed-2eaa10ca7e4d,OPP-1446,Demo,,2023-09-14
b4a2e79f-9bf7-414c-94cd-9c53488172d3,OPP-1446,Proposal,,2023-09-16
1c1de226-a57c-447d-8806-a3f955ef699e,OPP-1446,Negotiation,,2023-09-23
d04bb665-f065-4174-a508-0159c9430576,OPP-1446,Closed Lost,Closed Lost,2023-09-28
cca96443-c96c-4c74-b22c-b47cc8853db7,OPP-1447,Discovery,,2022-09-02
8e1b430e-9569-4fc1-879d-181955a4dd24,OPP-1447,Demo,,2022-09-11
226c2a2b-d65d-4527-bc8a-2126b6a14c7d,OPP-1447,Proposal,,2022-09-14
2f7dc85a-8b07-40e6-9413-eaf2dde791e9,OPP-1447,Negotiation,,2022-09-17
8602722f-4bd9-4eb7-bfbb-c20884059e1d,OPP-1447,Closed Lost,Closed Lost,2022-09-22
32a30a88-3a67-48c4-8d61-b78cff7402f9,OPP-1448,Discovery,,2023-04-04
fc5574b9-3958-498b-bb19-c91bc4ede0ce,OPP-1448,Demo,,2023-04-16
1b46cf28-2da7-413f-9044-08307779eb94,OPP-1448,Proposal,,2023-05-09
3a6febf2-aa24-4dd8-a829-c26412fcd7f1,OPP-1448,Negotiation,,2023-05-17
df1f5210-df4a-4feb-bbc3-81d389632dd0,OPP-1448,Closed Lost,Closed Lost,2023-05-24
5873b41c-5ab4-477f-89b4-bbfb71a5b3d9,OPP-1449,Discovery,,2023-05-25
6d1408d2-08cd-45b9-aa11-ad24a09a8567,OPP-1449,Demo,,2023-06-06
f9c92991-3789-4a33-a9d6-51484eb91938,OPP-1449,Proposal,,2023-06-12
86841739-886a-4fca-b40e-8aabed529848,OPP-1449,Negotiation,,2023-06-18
ec2eadae-3e70-4219-b104-59174d98b923,OPP-1449,Closed Lost,Closed Lost,2023-06-23
28d91dcf-371f-42fe-b4ab-d8cc861b9d2e,OPP-1450,Discovery,,2024-01-07
46f5a2d1-84fe-4cdd-8e31-a0e237a9bd7a,OPP-1451,Discovery,,2023-09-28
ade3286a-041f-4d7c-9e02-0537d1a592d5,OPP-1451,Demo,,2023-10-02
a2c92f27-e8e3-413d-bb86-85b854ac7e24,OPP-1452,Discovery,,2024-01-03
0247c53c-9d74-44b6-93e3-b14b828a5dba,OPP-1453,Discovery,,2023-06-15
87be973b-ad3b-4a66-ad6c-ba941297c27b,OPP-1453,Demo,,2023-06-20
5eaabf58-b692-4fbd-b9d9-e0a1aadf5778,OPP-1453,Proposal,,2023-06-22
b46f1327-b0f7-4bfe-b1d8-2b80765a1e67,OPP-1453,Negotiation,,2023-06-26
348f393d-e005-44d3-a011-e9233e5b2fe5,OPP-1453,Closed Lost,Closed Lost,2023-07-04
382ec0b7-041c-463b-8889-41f1e621dffd,OPP-1454,Discovery,,2023-08-31
91b030e6-b6eb-4e5f-a5f9-3b9142003a81,OPP-1454,Demo,,2023-09-06
63bc4900-8e70-4945-9511-a0a7da4dff22,OPP-1455,Discovery,,2023-07-02
84a91f07-9f51-428f-a00d-0d04d1d0788e,OPP-1455,Demo,,2023-07-06
fd3adef7-5593-4c5e-abf2-7bc85a0bb371,OPP-1455,Proposal,,2023-07-10
fe8647d4-f538-4b28-9796-2e2741f5b8e8,OPP-1455,Negotiation,,2023-07-14
04b95c3e-f453-44f9-98b0-d9e14b4d008c,OPP-1455,Closed Won,Closed Won,2023-07-20
9711ac9b-8d4e-4107-9172-e625908fc8c3,OPP-1456,Discovery,,2023-07-15
33bbc478-82f6-4fcb-95f5-938cd48494c3,OPP-1456,Demo,,2023-07-30
770dc267-6c26-4c70-ae92-f38b52fae984,OPP-1456,Proposal,,2023-08-10
0573298b-5c76-4da8-9b46-2dd1aec467e6,OPP-1457,Discovery,,2023-12-08
a34b0e85-faa8-4446-a785-6de846161207,OPP-1457,Demo,,2023-12-09
7a0b24aa-1ca5-46e5-aac1-db875989611f,OPP-1457,Proposal,,2023-12-14
ea7fc8a7-caea-4718-bb8c-e3590a13e653,OPP-1457,Negotiation,,2023-12-19
7f8cd50b-241e-4fd6-9f6b-087790e94705,OPP-1457,Closed Lost,Closed Lost,2023-12-24
6a69e72a-7395-4cd7-aa4d-729730a841a7,OPP-1458,Discovery,,2023-12-04
bb3a4369-fd2b-4841-9c04-9e26b00eb585,OPP-1458,Demo,,2023-12-07
3ce72450-5bad-46c4-8355-a6f031e8660f,OPP-1458,Proposal,,2023-12-11
99571e91-8869-4743-8f6e-313564d64ffe,OPP-1458,Negotiation,,2023-12-23
d9ffdc6b-a401-4fc4-a5d0-d7a905f88f15,OPP-1458,Closed Won,Closed Won,2023-12-30
f423d51a-0222-4272-83bb-50de0e548f92,OPP-1459,Discovery,,2022-09-05
70eb1a91-a0bf-49d6-ba0b-98dc3354ee4d,OPP-1459,Demo,,2022-09-08
e9712e44-9b9e-48f4-afa7-6e4177c2c97e,OPP-1459,Proposal,,2022-09-12
e6ca4551-577b-4198-b5b2-d28411889437,OPP-1459,Negotiation,,2022-09-19
ea0088d4-e8b8-4594-bf70-6baeff8a19ec,OPP-1459,Closed Won,Closed Won,2022-09-20
f85bbd12-d12d-4d58-b7ae-e55183264d1d,OPP-1460,Discovery,,2023-08-11
2b1a6953-18ed-4014-bf06-87af0fc9f278,OPP-1460,Demo,,2023-08-23
58474386-9223-48f1-8701-c0c756a1490d,OPP-1460,Proposal,,2023-08-30
4934e0f3-3fb2-4f4d-9f0f-37210acd2a32,OPP-1460,Negotiation,,2023-09-10
669b1589-fb60-469f-acb0-46edce46bafe,OPP-1460,Closed Won,Closed Won,2023-09-16
53f2cb29-5b5c-4e4a-afd9-bd8dff00241b,OPP-1461,Discovery,,2024-01-08
9267b858-d820-4858-bd39-18b96e9a5131,OPP-1462,Discovery,,2023-06-30
6feab7a5-8ead-4ec3-ae64-91d6820296ea,OPP-1462,Demo,,2023-07-05
6a948bdf-0dac-4506-8a1f-289e0b1d2eda,OPP-1462,Proposal,,2023-07-17
373f4deb-8756-4b40-9cbc-6e8e14fa2d08,OPP-1462,Negotiation,,2023-07-22
9b518aeb-8639-4e91-b255-a077a80ec7f4,OPP-1463,Discovery,,2023-10-29
b2f89caa-e86b-42ca-a1e1-49e87fdfe069,OPP-1463,Demo,,2023-11-02
05a856ee-b7e7-4a60-90c5-458c3b24e3eb,OPP-1463,Proposal,,2023-11-06
4ebeec3f-cd41-44fa-9de8-6556e920c64c,OPP-1463,Negotiation,,2023-11-07
3f95721c-55b2-4727-80e6-c6d90c6261ca,OPP-1463,Closed Lost,Closed Lost,2023-11-12
7c16274a-e97c-49cb-b1f5-8981e8ee75cb,OPP-1464,Discovery,,2023-12-28
74ed2729-0431-4da3-82a3-4305cd0ef9d1,OPP-1465,Discovery,,2023-02-01
3b6d8e04-c6df-4f1a-9b39-606dfbc99c02,OPP-1465,Demo,,2023-02-04
f9cf9c4d-e894-48d1-926b-dcccfac33f21,OPP-1465,Proposal,,2023-02-06
1ec6f2ae-6718-4911-a312-21f936489cd2,OPP-1465,Negotiation,,2023-02-10
856c7630-f6b9-4f6c-b205-82bdc15e1d91,OPP-1465,Closed Won,Closed Won,2023-02-12
a47b1ff1-d58d-4e1c-91e0-10bf7acce4e0,OPP-1466,Discovery,,2023-12-27
6667cd67-b4f1-49ab-89b4-90e80500f9ed,OPP-1467,Discovery,,2023-02-18
55398bbc-cb48-4523-a434-a821ea64d43a,OPP-1467,Demo,,2023-02-22
508115a4-7f8d-40f6-99c6-095a777d805c,OPP-1467,Proposal,,2023-02-28
0062a0d0-5dc2-4d1d-8b0d-d199ee75d1a4,OPP-1467,Negotiation,,2023-03-10
3a243cbe-09b2-4cad-8ae2-43bc20e09675,OPP-1467,Closed Lost,Closed Lost,2023-03-14
73da24f9-3eca-4e0a-bfd9-d43184f588c9,OPP-1468,Discovery,,2023-11-06
3db157aa-bd79-47b7-83da-3500cf3dc211,OPP-1468,Demo,,2023-11-11
a7e5198b-2c65-482d-b432-dc6ea5824c0c,OPP-1468,Proposal,,2023-11-12
a31ea69e-8791-421d-9cf9-e1194fc2c8b6,OPP-1468,Negotiation,,2023-11-18
3d7c569e-33d6-4d31-8db2-10320e1fcb9e,OPP-1468,Closed Lost,Closed Lost,2023-11-22
75ad1848-15ee-4238-a208-ebe1b306ee99,OPP-1469,Discovery,,2023-11-16
342e6c41-d2e6-460e-839e-82a5624bd5c4,OPP-1469,Demo,,2023-11-17
59b01a75-7f31-403a-bc0d-4e4eec0ceede,OPP-1469,Proposal,,2023-11-29
33d25303-dfe9-459f-9bc1-4569839f4891,OPP-1470,Discovery,,2023-01-28
ab9dd3c9-c9a2-4f94-8257-1ededb8c7515,OPP-1470,Demo,,2023-02-07
1bcdc796-1caa-49ec-89c2-a40f74d6255f,OPP-1470,Proposal,,2023-02-16
55dc2e61-479b-47b0-961c-33793406ae4e,OPP-1470,Negotiation,,2023-02-25
ac6537d3-290f-4147-a863-d1fce36f9ff0,OPP-1470,Closed Lost,Closed Lost,2023-03-08
6bf80878-4e79-42fc-88df-88ef553ac89a,OPP-1471,Discovery,,2023-10-22
58dacbf4-eabd-4aae-8955-a89d5480e44b,OPP-1471,Demo,,2023-10-23
a4058903-d0dc-4338-8c5e-4586012ea757,OPP-1471,Proposal,,2023-10-29
4340b51b-ae8a-4cf7-a0f8-ff2881161833,OPP-1471,Negotiation,,2023-11-04
04afa474-8ef6-4d82-863b-8ed2dc2bda66,OPP-1471,Closed Won,Closed Won,2023-11-11
23f36521-2645-41b2-9421-1a8d8d428d4c,OPP-1472,Discovery,,2023-10-04
74ec313f-d49e-483e-a010-b7b325bad399,OPP-1472,Demo,,2023-10-05
bacbb65c-0f6c-42d3-907f-848469b2ef28,OPP-1472,Proposal,,2023-10-06
c4f9a46c-16be-4829-8af0-04e7f7e04b52,OPP-1472,Negotiation,,2023-10-10
a3d56cde-c328-478a-bdd7-b50857056e80,OPP-1472,Closed Lost,Closed Lost,2023-10-12
e29c4e6c-1e5f-4796-bc91-07b5662f8f64,OPP-1473,Discovery,,2023-12-27
